pt	FB	rho	time	Z1	Z2	X1	XC	A	M
1.05	0	0.10500000000000001	833.5251830175501	9.336828792014982	3213.547907388566	5.891311795355525	1049.9999999999957	83.41989466253257	1043.1234998459045	NaN
1.05	0	0.10500000000000001	834.1027258509112	9.311791216407764	3222.186012313374	5.874655660305221	1049.999999999996	83.41989466253267	1043.1234998459042	NaN
1.05	0	0.10500000000000001	834.6839965403694	9.286726881724164	3230.8800083205624	5.857986872183506	1049.999999999996	83.41989466253256	1043.1234998459042	NaN
1.05	0	0.10500000000000001	835.2690438326786	9.26163521179883	3239.630626035275	5.8413050594551805	1049.999999999996	83.41989466253236	1043.1234998459042	NaN
1.05	0	0.10500000000000001	835.8579174653852	9.236515619846559	3248.43861093392	5.824609843997906	1049.999999999996	83.4198946625323	1043.1234998459045	NaN
1.05	0	0.10500000000000001	836.4506680680797	9.211367513518821	3257.304721868009	5.807900844472391	1049.999999999996	83.41989466253237	1043.1234998459045	NaN
1.05	0	0.10500000000000001	837.0473472193016	9.186190293266959	3266.229731916086	5.791177675241217	1049.999999999996	83.41989466253246	1043.1234998459047	NaN
1.05	0	0.10500000000000001	837.6480074651281	9.160983352380985	3275.214428662596	5.774439946402191	1049.999999999996	83.41989466253256	1043.1234998459047	NaN
1.05	0	0.10500000000000001	838.252702338204	9.135746077028895	3284.2596144833838	5.757687263821996	1049.999999999996	83.41989466253261	1043.1234998459045	NaN
1.05	0	0.10500000000000001	838.8614863772273	9.110477846296478	3293.3661068379965	5.740919229170161	1049.999999999996	83.41989466253256	1043.1234998459047	NaN
1.05	0	0.10500000000000001	839.4744151877667	9.085178030545425	3302.5347391803366	5.724135438837569	1049.999999999996	83.41989466253261	1043.1234998459045	NaN
1.05	0	0.10500000000000001	840.0915454638181	9.059845991454962	3311.766361282017	5.707335483973329	1049.9999999999961	83.41989466253253	1043.1234998459047	NaN
1.05	0	0.10500000000000001	840.7129348855772	9.034481087124108	3321.061837704071	5.690518953876211	1049.9999999999961	83.41989466253256	1043.123499845905	NaN
1.05	0	0.10500000000000001	841.3386423889574	9.009082661978988	3330.422051829629	5.673685429310577	1049.9999999999961	83.41989466253278	1043.123499845905	NaN
1.05	0	0.10500000000000001	841.968727940103	8.983650056965192	3339.8479024918006	5.656834489272922	1049.9999999999961	83.41989466253284	1043.123499845905	NaN
1.05	0	0.10500000000000001	842.603252724858	8.9581826028162	3349.3403068089738	5.639965706537853	1049.9999999999961	83.4198946625329	1043.123499845905	NaN
1.05	0	0.10500000000000001	843.2422791742517	8.932679620098117	3358.900200567162	5.623078647698709	1049.9999999999964	83.41989466253274	1043.1234998459047	NaN
1.05	0	0.10500000000000001	843.8858709477075	8.907140420953567	3368.5285379698535	5.606172874332729	1049.9999999999964	83.41989466253244	1043.123499845905	NaN
1.05	0	0.10500000000000001	844.5340928721241	8.881564312550026	3378.2262907276977	5.5892479452918575	1049.9999999999964	83.41989466253236	1043.1234998459051	NaN
1.05	0	0.10500000000000001	845.1870111397758	8.85595059031271	3387.9944510202354	5.572303412232476	1049.9999999999964	83.41989466253256	1043.1234998459051	NaN
1.05	0	0.10500000000000001	845.8446932938014	8.83029853967801	3397.834031279983	5.555338820787547	1049.9999999999964	83.41989466253274	1043.1234998459051	NaN
1.05	0	0.10500000000000001	846.5072082570387	8.804607436141694	3407.746064625007	5.538353710609496	1049.9999999999964	83.41989466253277	1043.1234998459051	NaN
1.05	0	0.10500000000000001	847.1746261834921	8.778876552154841	3417.7316026378207	5.5213476199381235	1049.9999999999964	83.41989466253271	1043.123499845905	NaN
1.05	0	0.10500000000000001	847.8470188871038	8.753105141747445	3427.791721781586	5.504320075446759	1049.9999999999964	83.4198946625326	1043.1234998459051	NaN
1.05	0	0.10500000000000001	848.5244595179274	8.727292454312785	3437.927518556507	5.487270601365325	1049.9999999999964	83.41989466253276	1043.123499845905	NaN
1.05	0	0.10500000000000001	849.2070228632581	8.701437724342215	3448.1401140064945	5.470198712708991	1049.9999999999966	83.41989466253261	1043.1234998459051	NaN
1.05	0	0.10500000000000001	849.8947851091617	8.675540181813039	3458.4306501525202	5.453103922150359	1049.9999999999966	83.41989466253261	1043.1234998459054	NaN
1.05	0	0.10500000000000001	850.587824101151	8.649599043617352	3468.800293894162	5.435985734370063	1049.9999999999966	83.4198946625326	1043.1234998459056	NaN
1.05	0	0.10500000000000001	851.2862193349104	8.62361351534406	3479.250236872279	5.418843647246708	1049.9999999999966	83.41989466253274	1043.1234998459056	NaN
1.05	0	0.10500000000000001	851.9900518992399	8.597582794798843	3489.7816946166777	5.401677154190616	1049.9999999999966	83.41989466253285	1043.1234998459056	NaN
1.05	0	0.10500000000000001	852.6994047477159	8.571506063388709	3500.395910612407	5.384485738474134	1049.9999999999968	83.41989466253293	1043.1234998459056	NaN
1.05	0	0.10500000000000001	853.4143625034292	8.54538249486672	3511.094153379584	5.367268879012157	1049.9999999999968	83.41989466253288	1043.1234998459051	NaN
1.05	0	0.10500000000000001	854.135011640251	8.519211250171205	3521.8777191872155	5.350026046971771	1049.9999999999968	83.41989466253247	1043.1234998459051	NaN
1.05	0	0.10500000000000001	854.8614404769079	8.49299147923018	3532.747931966126	5.332756706975152	1049.9999999999968	83.41989466253241	1043.1234998459054	NaN
1.05	0	0.10500000000000001	855.5937392680452	8.46672231927644	3543.706144673231	5.315460316003221	1049.9999999999968	83.41989466253246	1043.1234998459054	NaN
1.05	0	0.10500000000000001	856.3320001998652	8.440402896662016	3554.7537392279182	5.298136324604449	1049.9999999999968	83.41989466253256	1043.1234998459054	NaN
1.05	0	0.10500000000000001	857.0763174843815	8.41403232517023	3565.89212792417	5.280784175797232	1049.9999999999968	83.41989466253256	1043.1234998459054	NaN
1.05	0	0.10500000000000001	857.8267874068538	8.387609706082202	3577.1227541421636	5.263403305128345	1049.9999999999968	83.41989466253256	1043.1234998459054	NaN
1.05	0	0.10500000000000001	858.5835084756213	8.361134124720476	3588.447094592314	5.245993138415189	1049.9999999999968	83.41989466253254	1043.1234998459054	NaN
1.05	0	0.10500000000000001	859.3465813737353	8.334604654045236	3599.866658593349	5.228553094127922	1049.9999999999968	83.4198946625325	1043.1234998459056	NaN
1.05	0	0.10500000000000001	860.116108959204	8.308020356497028	3611.382988077831	5.211082584615052	1049.999999999997	83.41989466253261	1043.1234998459056	NaN
1.05	0	0.10500000000000001	860.8921965236804	8.281380276981357	3622.9976614654597	5.19358101150827	1049.999999999997	83.41989466253257	1043.1234998459058	NaN
1.05	0	0.10500000000000001	861.6749516955538	8.254683448267782	3634.712292214846	5.176047769288133	1049.999999999997	83.4198946625328	1043.1234998459058	NaN
1.05	0	0.10500000000000001	862.4644845489547	8.227928889289256	3646.528530456881	5.1584822441825615	1049.999999999997	83.41989466253283	1043.1234998459054	NaN
1.05	0	0.10500000000000001	863.2609076634818	8.201115605221807	3658.4480638907194	5.14088381423585	1049.999999999997	83.41989466253237	1043.1234998459056	NaN
1.05	0	0.10500000000000001	864.0643362930239	8.174242583988157	3670.472620312616	5.123251847031757	1049.999999999997	83.41989466253249	1043.1234998459056	NaN
1.05	0	0.10500000000000001	864.8748884870124	8.1473087945406	3682.6039694329957	5.105585698587978	1049.999999999997	83.41989466253251	1043.1234998459058	NaN
1.05	0	0.10500000000000001	865.6926848336175	8.120313197722625	3694.8439190352533	5.087884720499442	1049.999999999997	83.41989466253266	1043.1234998459056	NaN
1.05	0	0.10500000000000001	866.5178488519409	8.093254735563423	3707.1943208479443	5.070148252933317	1049.999999999997	83.41989466253258	1043.1234998459056	NaN
1.05	0	0.10500000000000001	867.3505070671902	8.066132331358759	3719.657071672479	5.052375624704595	1049.999999999997	83.41989466253251	1043.1234998459058	NaN
1.05	0	0.10500000000000001	868.1907889196874	8.038944895187775	3732.234112023766	5.034566156912009	1049.9999999999973	83.41989466253267	1043.1234998459056	NaN
1.05	0	0.10500000000000001	869.0388269518523	8.011691320386435	3744.9274289314367	5.01671916064599	1049.9999999999973	83.41989466253231	1043.1234998459058	NaN
1.05	0	0.10500000000000001	869.8947569454821	7.984370481824842	3757.739057997321	4.9988339358819855	1049.9999999999973	83.41989466253239	1043.1234998459058	NaN
1.05	0	0.10500000000000001	870.7587180064395	7.95698123600287	3770.6710846658602	4.9809097715658215	1049.9999999999973	83.41989466253256	1043.1234998459058	NaN
1.05	0	0.10500000000000001	871.630852593677	7.929522422979418	3783.725644661398	4.9629459468985235	1049.9999999999973	83.4198946625326	1043.123499845906	NaN
1.05	0	0.10500000000000001	872.5113066659294	7.901992864649033	3796.904926186853	4.944941730230409	1049.9999999999975	83.41989466253281	1043.123499845906	NaN
1.05	0	0.10500000000000001	873.4002298934242	7.874391361173108	3810.2111730957968	4.926896376751238	1049.9999999999975	83.41989466253251	1043.123499845906	NaN
1.05	0	0.10500000000000001	874.2977755782293	7.846716696613093	3823.6466837033136	4.908809132198277	1049.9999999999975	83.4198946625325	1043.123499845906	NaN
1.05	0	0.10500000000000001	875.2041008114238	7.8189676372083845	3837.2138131418255	4.89067923175246	1049.9999999999975	83.41989466253247	1043.1234998459063	NaN
1.05	0	0.10500000000000001	876.1193667587394	7.791142925939396	3850.9149776402887	4.872505896511107	1049.9999999999975	83.41989466253268	1043.1234998459063	NaN
1.05	0	0.10500000000000001	877.0437386495142	7.7632412863564895	3864.752654362328	4.854288336016679	1049.9999999999975	83.41989466253274	1043.123499845906	NaN
1.05	0	0.10500000000000001	877.9773859504733	7.735261420846036	3878.729384011203	4.836025747150505	1049.9999999999975	83.41989466253253	1043.123499845906	NaN
1.05	0	0.10500000000000001	878.920482546306	7.7072020088898885	3892.8477735367373	4.817717313024681	1049.9999999999975	83.4198946625325	1043.123499845906	NaN
1.05	0	0.10500000000000001	879.8732067361325	7.679061710945461	3907.1104960861894	4.799362205541972	1049.9999999999975	83.41989466253256	1043.1234998459063	NaN
