tspan	bP	bD	bI	CoRaDyn(bC)
500.0	0.2916666666666667	0.8	0.06666666666666667	NaN
500.0	0.3125	0.8	0.06666666666666667	NaN
500.0	0.3333333333333333	0.8	0.06666666666666667	NaN
500.0	0.3541666666666667	0.8	0.06666666666666667	NaN
500.0	0.375	0.8	0.06666666666666667	NaN
500.0	0.3958333333333333	0.8	0.06666666666666667	NaN
500.0	0.4166666666666667	0.8	0.06666666666666667	NaN
500.0	0.4375	0.8	0.06666666666666667	NaN
500.0	0.4583333333333333	0.8	0.06666666666666667	NaN
500.0	0.4791666666666667	0.8	0.06666666666666667	NaN
500.0	0.5	0.8	0.06666666666666667	NaN
500.0	0.0	0.0	0.07	NaN
500.0	0.020833333333333332	0.0	0.07	NaN
500.0	0.041666666666666664	0.0	0.07	NaN
500.0	0.0625	0.0	0.07	NaN
500.0	0.08333333333333333	0.0	0.07	0.48023814279624194
500.0	0.10416666666666667	0.0	0.07	0.4400308538591384
500.0	0.125	0.0	0.07	0.4036768520417495
500.0	0.14583333333333334	0.0	0.07	0.3707295715742919
500.0	0.16666666666666666	0.0	0.07	0.3408582778936295
500.0	0.1875	0.0	0.07	0.3136886178244593
500.0	0.20833333333333334	0.0	0.07	0.28892626628527224
500.0	0.22916666666666666	0.0	0.07	0.26631108578198565
500.0	0.25	0.0	0.07	0.2455734368508144
500.0	0.2708333333333333	0.0	0.07	0.22649781249380652
500.0	0.2916666666666667	0.0	0.07	0.2088687761680571
500.0	0.3125	0.0	0.07	0.19249192333566056
500.0	0.3333333333333333	0.0	0.07	0.17717503555962913
500.0	0.3541666666666667	0.0	0.07	0.16276396085311348
500.0	0.375	0.0	0.07	0.1490980172199511
500.0	0.3958333333333333	0.0	0.07	0.13602823730302085
500.0	0.4166666666666667	0.0	0.07	0.12343432464044006
500.0	0.4375	0.0	0.07	0.11120987303608952
500.0	0.4583333333333333	0.0	0.07	0.099259013605952
500.0	0.4791666666666667	0.0	0.07	0.0874566415616855
500.0	0.5	0.0	0.07	0.07592758388013972
500.0	0.0	0.03333333333333333	0.07	NaN
500.0	0.020833333333333332	0.03333333333333333	0.07	NaN
500.0	0.041666666666666664	0.03333333333333333	0.07	NaN
500.0	0.0625	0.03333333333333333	0.07	0.48498088021129265
500.0	0.08333333333333333	0.03333333333333333	0.07	0.44456645646818943
500.0	0.10416666666666667	0.03333333333333333	0.07	0.4079974852854025
500.0	0.125	0.03333333333333333	0.07	0.3748656931264463
500.0	0.14583333333333334	0.03333333333333333	0.07	0.34477105387135704
500.0	0.16666666666666666	0.03333333333333333	0.07	0.3174019577968345
500.0	0.1875	0.03333333333333333	0.07	0.29245958816584877
500.0	0.20833333333333334	0.03333333333333333	0.07	0.2696528438538845
500.0	0.22916666666666666	0.03333333333333333	0.07	0.24874619873194914
500.0	0.25	0.03333333333333333	0.07	0.22949709253756143
500.0	0.2708333333333333	0.03333333333333333	0.07	0.21170696512325873
500.0	0.2916666666666667	0.03333333333333333	0.07	0.19519432696681097
500.0	0.3125	0.03333333333333333	0.07	0.1797526410807736
500.0	0.3333333333333333	0.03333333333333333	0.07	0.1652487798223298
500.0	0.3541666666666667	0.03333333333333333	0.07	0.15149594482699924
500.0	0.375	0.03333333333333333	0.07	0.1383683282640027
500.0	0.3958333333333333	0.03333333333333333	0.07	0.12572207969375376
500.0	0.4166666666666667	0.03333333333333333	0.07	0.11345654406167129
500.0	0.4375	0.03333333333333333	0.07	0.1014263134627592
500.0	0.4583333333333333	0.03333333333333333	0.07	0.08950873033051245
500.0	0.4791666666666667	0.03333333333333333	0.07	0.07788434508365175
500.0	0.5	0.03333333333333333	0.07	0.06676339029186808
500.0	0.0	0.06666666666666667	0.07	NaN
500.0	0.020833333333333332	0.06666666666666667	0.07	NaN
500.0	0.041666666666666664	0.06666666666666667	0.07	0.49039878827798444
500.0	0.0625	0.06666666666666667	0.07	0.4496656997483402
500.0	0.08333333333333333	0.06666666666666667	0.07	0.4128046614509796
500.0	0.10416666666666667	0.06666666666666667	0.07	0.37938107642247015
500.0	0.125	0.06666666666666667	0.07	0.34904806545519573
500.0	0.14583333333333334	0.06666666666666667	0.07	0.32144365606730246
500.0	0.16666666666666666	0.06666666666666667	0.07	0.29627584506454197
500.0	0.1875	0.06666666666666667	0.07	0.2732607515689032
500.0	0.20833333333333334	0.06666666666666667	0.07	0.25215544600446504
500.0	0.22916666666666666	0.06666666666666667	0.07	0.23272311117457303
500.0	0.25	0.06666666666666667	0.07	0.2147777846166819
500.0	0.2708333333333333	0.06666666666666667	0.07	0.19811776854013416
500.0	0.2916666666666667	0.06666666666666667	0.07	0.18255452129498817
500.0	0.3125	0.06666666666666667	0.07	0.16793086441218222
500.0	0.3333333333333333	0.06666666666666667	0.07	0.1540909173652412
500.0	0.3541666666666667	0.06666666666666667	0.07	0.14088219252634948
500.0	0.375	0.06666666666666667	0.07	0.12817779592493664
500.0	0.3958333333333333	0.06666666666666667	0.07	0.11584514975698566
500.0	0.4166666666666667	0.06666666666666667	0.07	0.10367920536771386
500.0	0.4375	0.06666666666666667	0.07	0.09165517655791307
500.0	0.4583333333333333	0.06666666666666667	0.07	0.07992129761795379
500.0	0.4791666666666667	0.06666666666666667	0.07	0.06865471511293199
500.0	0.5	0.06666666666666667	0.07	0.05820492536549743
500.0	0.0	0.1	0.07	NaN
500.0	0.020833333333333332	0.1	0.07	0.49698683067722554
500.0	0.041666666666666664	0.1	0.07	0.4557302167867384
500.0	0.0625	0.1	0.07	0.41841093228830756
500.0	0.08333333333333333	0.1	0.07	0.3846080531842815
500.0	0.10416666666666667	0.1	0.07	0.3539159977584815
500.0	0.125	0.1	0.07	0.3259952856752586
500.0	0.14583333333333334	0.1	0.07	0.3005396966477773
500.0	0.16666666666666666	0.1	0.07	0.2772667182540583
500.0	0.1875	0.1	0.07	0.2559312605935271
500.0	0.20833333333333334	0.1	0.07	0.23629918628660176
500.0	0.22916666666666666	0.1	0.07	0.2181626499167363
500.0	0.25	0.1	0.07	0.20132881325693963
500.0	0.2708333333333333	0.1	0.07	0.1856155570817428
500.0	0.2916666666666667	0.1	0.07	0.17086877168166673
500.0	0.3125	0.1	0.07	0.15691681630824025
500.0	0.3333333333333333	0.1	0.07	0.14361597203867926
500.0	0.3541666666666667	0.1	0.07	0.13082156731428402
500.0	0.375	0.1	0.07	0.11835129318767788
500.0	0.3958333333333333	0.1	0.07	0.10603286731180285
500.0	0.4166666666666667	0.1	0.07	0.09388703888688998
500.0	0.4375	0.1	0.07	0.08204309378034436
500.0	0.4583333333333333	0.1	0.07	0.07061516473754369
500.0	0.4791666666666667	0.1	0.07	0.05996930371267856
500.0	0.5	0.1	0.07	0.0507328873538744
500.0	0.0	0.13333333333333333	0.07	NaN
500.0	0.020833333333333332	0.13333333333333333	0.07	0.46315428143200926
500.0	0.041666666666666664	0.13333333333333333	0.07	0.4251843091619785
500.0	0.0625	0.13333333333333333	0.07	0.39082340760019535
500.0	0.08333333333333333	0.13333333333333333	0.07	0.35963293336497915
500.0	0.10416666666666667	0.13333333333333333	0.07	0.33128655726908435
500.0	0.125	0.13333333333333333	0.07	0.3054460518739658
500.0	0.14583333333333334	0.13333333333333333	0.07	0.2818446869715103
500.0	0.16666666666666666	0.13333333333333333	0.07	0.2602146234019279
500.0	0.1875	0.13333333333333333	0.07	0.240306292456637
500.0	0.20833333333333334	0.13333333333333333	0.07	0.2219403740566285
500.0	0.22916666666666666	0.13333333333333333	0.07	0.2049038907522338
500.0	0.25	0.13333333333333333	0.07	0.18900877414086278
500.0	0.2708333333333333	0.13333333333333333	0.07	0.17409658848581847
500.0	0.2916666666666667	0.13333333333333333	0.07	0.16001117265173964
500.0	0.3125	0.13333333333333333	0.07	0.1465836548674449
500.0	0.3333333333333333	0.13333333333333333	0.07	0.13364433104648143
500.0	0.3541666666666667	0.13333333333333333	0.07	0.12096834319430391
500.0	0.375	0.13333333333333333	0.07	0.10848339478563193
500.0	0.3958333333333333	0.13333333333333333	0.07	0.09621174442095712
500.0	0.4166666666666667	0.13333333333333333	0.07	0.0842509923500063
500.0	0.4375	0.13333333333333333	0.07	0.07265849467429475
500.0	0.4583333333333333	0.13333333333333333	0.07	0.06179827426655365
500.0	0.4791666666666667	0.13333333333333333	0.07	0.05228255192464181
500.0	0.5	0.13333333333333333	0.07	0.04510474135633396
500.0	0.0	0.16666666666666666	0.07	0.4723386766876228
500.0	0.020833333333333332	0.16666666666666666	0.07	0.43347029524906994
500.0	0.041666666666666664	0.16666666666666666	0.07	0.3983095171774893
500.0	0.0625	0.16666666666666666	0.07	0.36645098650973146
500.0	0.08333333333333333	0.16666666666666666	0.07	0.3375289230007983
500.0	0.10416666666666667	0.16666666666666666	0.07	0.3111884945853274
500.0	0.125	0.16666666666666666	0.07	0.28714391347587626
500.0	0.14583333333333334	0.16666666666666666	0.07	0.2651254182009613
500.0	0.16666666666666666	0.16666666666666666	0.07	0.24488650383334554
500.0	0.1875	0.16666666666666666	0.07	0.22621503642978483
500.0	0.20833333333333334	0.16666666666666666	0.07	0.20891864938227095
500.0	0.22916666666666666	0.16666666666666666	0.07	0.19279287217547225
500.0	0.25	0.16666666666666666	0.07	0.17768207163415534
500.0	0.2708333333333333	0.16666666666666666	0.07	0.16340657202079553
500.0	0.2916666666666667	0.16666666666666666	0.07	0.14977434757572627
500.0	0.3125	0.16666666666666666	0.07	0.1365743445329951
500.0	0.3333333333333333	0.16666666666666666	0.07	0.12368476480641576
500.0	0.3541666666666667	0.16666666666666666	0.07	0.11103776950727957
500.0	0.375	0.16666666666666666	0.07	0.09864066016559458
500.0	0.3958333333333333	0.16666666666666666	0.07	0.08655171326796937
500.0	0.4166666666666667	0.16666666666666666	0.07	0.07477847038758084
500.0	0.4375	0.16666666666666666	0.07	0.06370535145215084
500.0	0.4583333333333333	0.16666666666666666	0.07	0.05390734884043785
500.0	0.4791666666666667	0.16666666666666666	0.07	0.046345716950612924
500.0	0.5	0.16666666666666666	0.07	0.04262116540460979
500.0	0.0	0.2	0.07	0.44354429144434565
500.0	0.020833333333333332	0.2	0.07	0.40735155884003543
500.0	0.041666666666666664	0.2	0.07	0.3746160518798034
500.0	0.0625	0.2	0.07	0.34492915326321283
500.0	0.08333333333333333	0.2	0.07	0.31792908848972834
500.0	0.10416666666666667	0.2	0.07	0.29331434593583305
500.0	0.125	0.2	0.07	0.27079160912816364
500.0	0.14583333333333334	0.2	0.07	0.25012033672900724
500.0	0.16666666666666666	0.2	0.07	0.23107126429040153
500.0	0.1875	0.2	0.07	0.21343888049566997
500.0	0.20833333333333334	0.2	0.07	0.19702161385674588
500.0	0.22916666666666666	0.2	0.07	0.18162918752213267
500.0	0.25	0.2	0.07	0.1670405732033161
500.0	0.2708333333333333	0.2	0.07	0.15308507598227472
500.0	0.2916666666666667	0.2	0.07	0.13962240609214427
500.0	0.3125	0.2	0.07	0.12652376919760583
500.0	0.3333333333333333	0.2	0.07	0.11370961958097082
500.0	0.3541666666666667	0.2	0.07	0.10117927700616079
500.0	0.375	0.2	0.07	0.08895388666899375
500.0	0.3958333333333333	0.2	0.07	0.07698262104191796
500.0	0.4166666666666667	0.2	0.07	0.06569313027147071
500.0	0.4375	0.2	0.07	0.055605835487274394
500.0	0.4583333333333333	0.2	0.07	0.04765998571575934
500.0	0.4791666666666667	0.2	0.07	0.04338545800476063
500.0	0.5	0.2	0.07	0.05610173268238232
500.0	0.0	0.23333333333333334	0.07	0.41803161001829503
500.0	0.020833333333333332	0.23333333333333334	0.07	0.3842455694634988
500.0	0.041666666666666664	0.23333333333333334	0.07	0.3536258248359059
500.0	0.0625	0.23333333333333334	0.07	0.32579695122844726
500.0	0.08333333333333333	0.23333333333333334	0.07	0.30046359859613314
500.0	0.10416666666666667	0.23333333333333334	0.07	0.2773070310742682
500.0	0.125	0.23333333333333334	0.07	0.256079123769888
500.0	0.14583333333333334	0.23333333333333334	0.07	0.23653026130487
500.0	0.16666666666666666	0.23333333333333334	0.07	0.21841738330811308
500.0	0.1875	0.23333333333333334	0.07	0.20155736575966915
500.0	0.20833333333333334	0.23333333333333334	0.07	0.18574384667105798
500.0	0.22916666666666666	0.23333333333333334	0.07	0.17078757975351058
500.0	0.25	0.23333333333333334	0.07	0.15652110964690988
500.0	0.2708333333333333	0.23333333333333334	0.07	0.1427929905788104
500.0	0.2916666666666667	0.23333333333333334	0.07	0.12948446166280952
500.0	0.3125	0.23333333333333334	0.07	0.11651021410801439
500.0	0.3333333333333333	0.23333333333333334	0.07	0.10384088676202502
500.0	0.3541666666666667	0.23333333333333334	0.07	0.09145486558608538
500.0	0.375	0.23333333333333334	0.07	0.07927743490797745
500.0	0.3958333333333333	0.23333333333333334	0.07	0.06776085958172702
500.0	0.4166666666666667	0.23333333333333334	0.07	0.05738133930201286
500.0	0.4375	0.23333333333333334	0.07	0.049052885316255
500.0	0.4583333333333333	0.23333333333333334	0.07	0.04423933036314332
500.0	0.4791666666666667	0.23333333333333334	0.07	0.05025526993188219
500.0	0.5	0.23333333333333334	0.07	0.1885803084634402
500.0	0.0	0.26666666666666666	0.07	0.3941201317206019
500.0	0.020833333333333332	0.26666666666666666	0.07	0.36262937247501886
500.0	0.041666666666666664	0.26666666666666666	0.07	0.3340061277575726
500.0	0.0625	0.26666666666666666	0.07	0.3079347095674544
500.0	0.08333333333333333	0.26666666666666666	0.07	0.28410790244947426
500.0	0.10416666666666667	0.26666666666666666	0.07	0.26225106585017116
500.0	0.125	0.26666666666666666	0.07	0.2421306789161561
500.0	0.14583333333333334	0.26666666666666666	0.07	0.22351656065225115
500.0	0.16666666666666666	0.26666666666666666	0.07	0.20619634877540602
500.0	0.1875	0.26666666666666666	0.07	0.18996992075048028
500.0	0.20833333333333334	0.26666666666666666	0.07	0.17466171612402728
500.0	0.22916666666666666	0.26666666666666666	0.07	0.16008549525529592
500.0	0.25	0.26666666666666666	0.07	0.14609841151979666
500.0	0.2708333333333333	0.26666666666666666	0.07	0.1325825178677239
500.0	0.2916666666666667	0.26666666666666666	0.07	0.11943925358982668
500.0	0.3125	0.26666666666666666	0.07	0.10663422351702131
500.0	0.3333333333333333	0.26666666666666666	0.07	0.09405963873160043
500.0	0.3541666666666667	0.26666666666666666	0.07	0.08167136315007198
500.0	0.375	0.26666666666666666	0.07	0.06991556340719383
500.0	0.3958333333333333	0.26666666666666666	0.07	0.059237064712547235
500.0	0.4166666666666667	0.26666666666666666	0.07	0.050523768825285816
500.0	0.4375	0.26666666666666666	0.07	0.04518121416212126
500.0	0.4583333333333333	0.26666666666666666	0.07	0.047075520898140856
500.0	0.4791666666666667	0.26666666666666666	0.07	0.16243704487195487
500.0	0.5	0.26666666666666666	0.07	0.4703084105327223
500.0	0.0	0.3	0.07	0.37149250837279724
500.0	0.020833333333333332	0.3	0.07	0.3421342692476543
500.0	0.041666666666666664	0.3	0.07	0.3153696355056318
500.0	0.0625	0.3	0.07	0.29090052206801414
500.0	0.08333333333333333	0.3	0.07	0.2684596259292722
500.0	0.10416666666666667	0.3	0.07	0.24780647854232268
500.0	0.125	0.3	0.07	0.2286965514323207
500.0	0.14583333333333334	0.3	0.07	0.21094063926092524
500.0	0.16666666666666666	0.3	0.07	0.1943212260394062
500.0	0.1875	0.3	0.07	0.17865695569191922
500.0	0.20833333333333334	0.3	0.07	0.16378648546680505
500.0	0.22916666666666666	0.3	0.07	0.14955727685316225
500.0	0.25	0.3	0.07	0.13583247965523057
500.0	0.2708333333333333	0.3	0.07	0.12252711425564998
500.0	0.2916666666666667	0.3	0.07	0.10956680267595385
500.0	0.3125	0.3	0.07	0.09677682281750012
500.0	0.3333333333333333	0.3	0.07	0.08416320981956966
500.0	0.3541666666666667	0.3	0.07	0.07216301509431029
500.0	0.375	0.3	0.07	0.061178250431047035
500.0	0.3958333333333333	0.3	0.07	0.05207877912549157
500.0	0.4166666666666667	0.3	0.07	0.04621100025919839
500.0	0.4375	0.3	0.07	0.04667926689031353
500.0	0.4583333333333333	0.3	0.07	0.13867599953329418
500.0	0.4791666666666667	0.3	0.07	0.4361057818046447
500.0	0.5	0.3	0.07	NaN
500.0	0.0	0.3333333333333333	0.07	0.3501997392549001
500.0	0.020833333333333332	0.3333333333333333	0.07	0.3227979404022199
500.0	0.041666666666666664	0.3333333333333333	0.07	0.2977348207880882
500.0	0.0625	0.3333333333333333	0.07	0.27473760184684426
500.0	0.08333333333333333	0.3333333333333333	0.07	0.25356819539018693
500.0	0.10416666666666667	0.3333333333333333	0.07	0.2340014409604548
500.0	0.125	0.3333333333333333	0.07	0.21580424872876786
500.0	0.14583333333333334	0.3333333333333333	0.07	0.1988107209383942
500.0	0.16666666666666666	0.3333333333333333	0.07	0.1828130035694798
500.0	0.1875	0.3333333333333333	0.07	0.16765465788088793
500.0	0.20833333333333334	0.3333333333333333	0.07	0.15317818393096772
500.0	0.22916666666666666	0.3333333333333333	0.07	0.13925809132721917
500.0	0.25	0.3333333333333333	0.07	0.12578097809650218
500.0	0.2708333333333333	0.3333333333333333	0.07	0.112659931663586
500.0	0.2916666666666667	0.3333333333333333	0.07	0.09961293731320314
500.0	0.3125	0.3333333333333333	0.07	0.08676531496587056
500.0	0.3333333333333333	0.3333333333333333	0.07	0.07450895386746012
500.0	0.3541666666666667	0.3333333333333333	0.07	0.06321195694367258
500.0	0.375	0.3333333333333333	0.07	0.05371787837106818
500.0	0.3958333333333333	0.3333333333333333	0.07	0.0473313680839598
500.0	0.4166666666666667	0.3333333333333333	0.07	0.046732564233906426
500.0	0.4375	0.3333333333333333	0.07	0.11772190955047906
500.0	0.4583333333333333	0.3333333333333333	0.07	0.40148123358615406
500.0	0.4791666666666667	0.3333333333333333	0.07	0.7274396535512266
500.0	0.5	0.3333333333333333	0.07	NaN
500.0	0.0	0.36666666666666664	0.07	0.3302631158679488
500.0	0.020833333333333332	0.36666666666666664	0.07	0.30464022339745106
500.0	0.041666666666666664	0.36666666666666664	0.07	0.2811145870980576
500.0	0.0625	0.36666666666666664	0.07	0.25946457695734393
500.0	0.08333333333333333	0.36666666666666664	0.07	0.2394420020458923
500.0	0.10416666666666667	0.36666666666666664	0.07	0.2208481207613506
500.0	0.125	0.36666666666666664	0.07	0.20347850699511608
500.0	0.14583333333333334	0.36666666666666664	0.07	0.18716267350667867
500.0	0.16666666666666666	0.36666666666666664	0.07	0.1717172567812118
500.0	0.1875	0.36666666666666664	0.07	0.15700446946048513
500.0	0.20833333333333334	0.36666666666666664	0.07	0.14287672150491004
500.0	0.22916666666666666	0.36666666666666664	0.07	0.1292297037292327
500.0	0.25	0.36666666666666664	0.07	0.11589303573400588
500.0	0.2708333333333333	0.36666666666666664	0.07	0.10256292205718566
500.0	0.2916666666666667	0.36666666666666664	0.07	0.08947245830629308
500.0	0.3125	0.36666666666666664	0.07	0.07695697648696832
500.0	0.3333333333333333	0.36666666666666664	0.07	0.06533897696059683
500.0	0.3541666666666667	0.36666666666666664	0.07	0.05544504362606441
500.0	0.375	0.36666666666666664	0.07	0.04854338037551521
500.0	0.3958333333333333	0.36666666666666664	0.07	0.04702869953531946
500.0	0.4166666666666667	0.36666666666666664	0.07	0.09985979994354452
500.0	0.4375	0.36666666666666664	0.07	0.3666606009603444
500.0	0.4583333333333333	0.36666666666666664	0.07	0.7078669686437034
500.0	0.4791666666666667	0.36666666666666664	0.07	NaN
500.0	0.5	0.36666666666666664	0.07	NaN
500.0	0.0	0.4	0.07	0.31171172234899663
500.0	0.020833333333333332	0.4	0.07	0.28767832083161765
500.0	0.041666666666666664	0.4	0.07	0.26554481178036987
500.0	0.0625	0.4	0.07	0.2450837336265231
500.0	0.08333333333333333	0.4	0.07	0.22609239456628444
500.0	0.10416666666666667	0.4	0.07	0.20837297930433066
500.0	0.125	0.4	0.07	0.19173418200157652
500.0	0.14583333333333334	0.4	0.07	0.176015657894248
500.0	0.16666666666666666	0.4	0.07	0.16106085724524832
500.0	0.1875	0.4	0.07	0.1467231335748803
500.0	0.20833333333333334	0.4	0.07	0.13288231623824706
500.0	0.22916666666666666	0.4	0.07	0.11926283564846026
500.0	0.25	0.4	0.07	0.10564428429606171
500.0	0.2708333333333333	0.4	0.07	0.09230628611914117
500.0	0.2916666666666667	0.4	0.07	0.07951449706043555
500.0	0.3125	0.4	0.07	0.06756468744276606
500.0	0.3333333333333333	0.4	0.07	0.05727101641278231
500.0	0.3541666666666667	0.4	0.07	0.049848338705915846
500.0	0.375	0.4	0.07	0.04750506018927262
500.0	0.3958333333333333	0.4	0.07	0.08513869597028292
500.0	0.4166666666666667	0.4	0.07	0.33189124901842765
500.0	0.4375	0.4	0.07	0.6816845135519644
500.0	0.4583333333333333	0.4	0.07	NaN
500.0	0.4791666666666667	0.4	0.07	NaN
500.0	0.5	0.4	0.07	NaN
500.0	0.0	0.43333333333333335	0.07	0.29452943453286196
500.0	0.020833333333333332	0.43333333333333335	0.07	0.27192516762222496
500.0	0.041666666666666664	0.43333333333333335	0.07	0.2510287097049946
500.0	0.0625	0.43333333333333335	0.07	0.23163642831490933
500.0	0.08333333333333333	0.43333333333333335	0.07	0.2135494543586412
500.0	0.10416666666666667	0.43333333333333335	0.07	0.19658761980961795
500.0	0.125	0.43333333333333335	0.07	0.18058706255189455
500.0	0.14583333333333334	0.43333333333333335	0.07	0.1653792797987577
500.0	0.16666666666666666	0.43333333333333335	0.07	0.15082273933859516
500.0	0.1875	0.43333333333333335	0.07	0.1367513546022733
500.0	0.20833333333333334	0.43333333333333335	0.07	0.12277347046536258
500.0	0.22916666666666666	0.43333333333333335	0.07	0.10886481806069949
500.0	0.25	0.43333333333333335	0.07	0.09526775182866223
500.0	0.2708333333333333	0.43333333333333335	0.07	0.0821916776488824
500.0	0.2916666666666667	0.43333333333333335	0.07	0.06989620379710519
500.0	0.3125	0.43333333333333335	0.07	0.05918940559505055
500.0	0.3333333333333333	0.43333333333333335	0.07	0.05125118506705157
500.0	0.3541666666666667	0.43333333333333335	0.07	0.048130849450762216
500.0	0.375	0.43333333333333335	0.07	0.07332990199784752
500.0	0.3958333333333333	0.43333333333333335	0.07	0.297458600310879
500.0	0.4166666666666667	0.43333333333333335	0.07	0.6517355104973591
500.0	0.4375	0.43333333333333335	0.07	NaN
500.0	0.4583333333333333	0.43333333333333335	0.07	NaN
500.0	0.4791666666666667	0.43333333333333335	0.07	NaN
500.0	0.5	0.43333333333333335	0.07	NaN
500.0	0.0	0.4666666666666667	0.07	0.2787037484794864
500.0	0.020833333333333332	0.4666666666666667	0.07	0.2573492561435245
500.0	0.041666666666666664	0.4666666666666667	0.07	0.2375399482985062
500.0	0.0625	0.4666666666666667	0.07	0.21907912526863588
500.0	0.08333333333333333	0.4666666666666667	0.07	0.20177852108367417
500.0	0.10416666666666667	0.4666666666666667	0.07	0.18548087377815073
500.0	0.125	0.4666666666666667	0.07	0.17000958503210414
500.0	0.14583333333333334	0.4666666666666667	0.07	0.15520172115679182
500.0	0.16666666666666666	0.4666666666666667	0.07	0.14078270953223754
500.0	0.1875	0.4666666666666667	0.07	0.12644120026139116
500.0	0.20833333333333334	0.4666666666666667	0.07	0.112224073241892
500.0	0.22916666666666666	0.4666666666666667	0.07	0.09836736496611628
500.0	0.25	0.4666666666666667	0.07	0.08498479577987554
500.0	0.2708333333333333	0.4666666666666667	0.07	0.07233916829264517
500.0	0.2916666666666667	0.4666666666666667	0.07	0.061213375580559615
500.0	0.3125	0.4666666666666667	0.07	0.05275121835599462
500.0	0.3333333333333333	0.4666666666666667	0.07	0.048889649610650815
500.0	0.3541666666666667	0.4666666666666667	0.07	0.06398616012692135
500.0	0.375	0.4666666666666667	0.07	0.2637019202937621
500.0	0.3958333333333333	0.4666666666666667	0.07	0.6192934200224509
500.0	0.4166666666666667	0.4666666666666667	0.07	NaN
500.0	0.4375	0.4666666666666667	0.07	NaN
500.0	0.4583333333333333	0.4666666666666667	0.07	NaN
500.0	0.4791666666666667	0.4666666666666667	0.07	NaN
500.0	0.5	0.4666666666666667	0.07	NaN
500.0	0.0	0.5	0.07	0.26417434088166303
500.0	0.020833333333333332	0.5	0.07	0.243906017272774
500.0	0.041666666666666664	0.5	0.07	0.22504122594290832
500.0	0.0625	0.5	0.07	0.2073859288660581
500.0	0.08333333333333333	0.5	0.07	0.19075450156410342
500.0	0.10416666666666667	0.5	0.07	0.1749839344444872
500.0	0.125	0.5	0.07	0.15985467355995914
500.0	0.14583333333333334	0.5	0.07	0.1449898047745909
500.0	0.16666666666666666	0.5	0.07	0.13026235648752268
500.0	0.1875	0.5	0.07	0.115738096146516
500.0	0.20833333333333334	0.5	0.07	0.10161935387977787
500.0	0.22916666666666666	0.5	0.07	0.087907686267278
500.0	0.25	0.5	0.07	0.07489840346845869
500.0	0.2708333333333333	0.5	0.07	0.06334511555082945
500.0	0.2916666666666667	0.5	0.07	0.05435631968206313
500.0	0.3125	0.5	0.07	0.04977420658004509
500.0	0.3333333333333333	0.5	0.07	0.05681472736060026
500.0	0.3541666666666667	0.5	0.07	0.23102845449114798
500.0	0.375	0.5	0.07	0.5850491566024161
500.0	0.3958333333333333	0.5	0.07	NaN
500.0	0.4166666666666667	0.5	0.07	NaN
500.0	0.4375	0.5	0.07	NaN
500.0	0.4583333333333333	0.5	0.07	NaN
500.0	0.4791666666666667	0.5	0.07	NaN
500.0	0.5	0.5	0.07	NaN
500.0	0.0	0.5333333333333333	0.07	0.2508438262306054
500.0	0.020833333333333332	0.5333333333333333	0.07	0.23152340208920788
500.0	0.041666666666666664	0.5333333333333333	0.07	0.21345971252313603
500.0	0.0625	0.5333333333333333	0.07	0.1964650542912612
500.0	0.08333333333333333	0.5333333333333333	0.07	0.18032756448416767
500.0	0.10416666666666667	0.5333333333333333	0.07	0.1646901492547237
500.0	0.125	0.5333333333333333	0.07	0.1493567178177511
500.0	0.14583333333333334	0.5333333333333333	0.07	0.13425089933211773
500.0	0.16666666666666666	0.5333333333333333	0.07	0.11940969962095235
500.0	0.1875	0.5333333333333333	0.07	0.10502630707653957
500.0	0.20833333333333334	0.5333333333333333	0.07	0.09096822525887434
500.0	0.22916666666666666	0.5333333333333333	0.07	0.07758215578274397
500.0	0.25	0.5333333333333333	0.07	0.06558821518703173
500.0	0.2708333333333333	0.5333333333333333	0.07	0.05606933842008875
500.0	0.2916666666666667	0.5333333333333333	0.07	0.05078009161952329
500.0	0.3125	0.5333333333333333	0.07	0.054740483785726275
500.0	0.3333333333333333	0.5333333333333333	0.07	0.19992205975238095
500.0	0.3541666666666667	0.5333333333333333	0.07	0.549435927939622
500.0	0.375	0.5333333333333333	0.07	NaN
500.0	0.3958333333333333	0.5333333333333333	0.07	NaN
500.0	0.4166666666666667	0.5333333333333333	0.07	NaN
500.0	0.4375	0.5333333333333333	0.07	NaN
500.0	0.4583333333333333	0.5333333333333333	0.07	NaN
500.0	0.4791666666666667	0.5333333333333333	0.07	NaN
500.0	0.5	0.5333333333333333	0.07	NaN
500.0	0.0	0.5666666666666667	0.07	0.2386183746683351
500.0	0.020833333333333332	0.5666666666666667	0.07	0.22008228980780287
500.0	0.041666666666666664	0.5666666666666667	0.07	0.20261365981833354
500.0	0.0625	0.5666666666666667	0.07	0.18588727990581236
500.0	0.08333333333333333	0.5666666666666667	0.07	0.1697110996474429
500.0	0.10416666666666667	0.5666666666666667	0.07	0.1539091053717998
500.0	0.125	0.5666666666666667	0.07	0.13841217572485118
500.0	0.14583333333333334	0.5666666666666667	0.07	0.12326342075551174
500.0	0.16666666666666666	0.5666666666666667	0.07	0.10860402555114947
500.0	0.1875	0.5666666666666667	0.07	0.09416713669414926
500.0	0.20833333333333334	0.5666666666666667	0.07	0.08039679378875937
500.0	0.22916666666666666	0.5666666666666667	0.07	0.0679503607039074
500.0	0.25	0.5666666666666667	0.07	0.0578955326914399
